case,cvc,pcvc
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl053.smt2,170,264
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn908.smt2,140,224
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl858.smt2,124,199
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1031.smt2,181,202
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn656.smt2,107,131
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn784.smt2,75,94
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn736.smt2,122,93
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn782.smt2,109,138
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn239.smt2,92,136
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl368.smt2,503,791
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl061.smt2,157,165
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1084.smt2,43,67
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn650.smt2,141,165
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1007.smt2,86,88
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl970.smt2,373,462
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn056.smt2,77,96
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl872.smt2,67,104
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn326.smt2,986,1368
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1054.smt2,98,79
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl470.smt2,69,75
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl222.smt2,75,88
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn876.smt2,48,82
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn545.smt2,138,167
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1009.smt2,486,582
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl042.smt2,176,203
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1217.smt2,45,72
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl258.smt2,52,67
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn382.smt2,113,142
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn079.smt2,215,182
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn732.smt2,975,1022
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl966.smt2,381,344
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn381.smt2,140,209
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn131.smt2,1204,1280
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1264.smt2,238,222
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn558.smt2,138,313
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn494.smt2,368,313
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl141.smt2,308,557
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn205.smt2,70,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn757.smt2,56,101
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn156.smt2,116,133
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1240.smt2,94,160
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn789.smt2,136,230
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn037.smt2,43,51
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl010.smt2,268,243
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn697.smt2,64,104
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn314.smt2,195,187
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl215.smt2,269,227
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl754.smt2,877,1067
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1294.smt2,85,86
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn006.smt2,93,103
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl326.smt2,87,104
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1031.smt2,1279,1686
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl067.smt2,135,140
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1165.smt2,249,358
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl534.smt2,161,226
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn890.smt2,82,135
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1065.smt2,48,65
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn457.smt2,71,109
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl134.smt2,645,803
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn434.smt2,62,92
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1274.smt2,128,161
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn474.smt2,46,88
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn356.smt2,67,87
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1124.smt2,98,149
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl219.smt2,345,479
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1067.smt2,257,245
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1038.smt2,66,88
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn385.smt2,159,304
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn613.smt2,172,167
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn274.smt2,71,79
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn799.smt2,80,94
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1302.smt2,81,84
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1198.smt2,109,131
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl952.smt2,885,927
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl408.smt2,882,1329
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn177.smt2,50,69
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd032.smt2,758,727
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn033.smt2,126,187
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1298.smt2,90,114
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl373.smt2,814,857
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn041.smt2,81,86
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl800.smt2,192,242
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn768.smt2,165,160
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn269.smt2,91,123
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn640.smt2,131,167
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl155.smt2,791,675
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn791.smt2,190,166
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl452.smt2,110,120
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd036.smt2,733,915
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl885.smt2,147,183
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl980.smt2,982,1094
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn145.smt2,80,126
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1172.smt2,117,138
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl494.smt2,105,99
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn630.smt2,121,175
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1271.smt2,55,74
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl647.smt2,678,943
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl319.smt2,113,98
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1116.smt2,150,209
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1080.smt2,299,316
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl307.smt2,1129,1400
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn823.smt2,143,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl607.smt2,127,193
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl097.smt2,411,448
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl584.smt2,168,205
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn836.smt2,88,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl424.smt2,471,683
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn702.smt2,66,93
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn046.smt2,90,106
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn283.smt2,46,58
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl497.smt2,115,88
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn704.smt2,76,102
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl558.smt2,102,114
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn959.smt2,68,100
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1265.smt2,226,211
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn500.smt2,132,116
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl580.smt2,85,106
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1273.smt2,57,76
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1180.smt2,73,87
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl923.smt2,97,89
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn082.smt2,94,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl230.smt2,342,529
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn090.smt2,101,76
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn706.smt2,194,125
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1002.smt2,157,147
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl474.smt2,186,332
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1117.smt2,128,146
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn353.smt2,74,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1082.smt2,170,223
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1145.smt2,110,122
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn927.smt2,113,132
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn456.smt2,109,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn364.smt2,158,186
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl450.smt2,329,430
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1187.smt2,51,69
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl190.smt2,95,114
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl037.smt2,44,62
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn961.smt2,67,88
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl784.smt2,75,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn144.smt2,99,100
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1102.smt2,95,98
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1252.smt2,192,187
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn038.smt2,68,68
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1044.smt2,218,205
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn004.smt2,53,66
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl1070.smt2,317,589
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn293.smt2,56,66
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1272.smt2,141,191
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl665.smt2,487,532
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1140.smt2,146,164
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl823.smt2,1027,1561
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl113.smt2,119,134
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl252.smt2,94,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn946.smt2,87,104
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1157.smt2,66,91
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl191.smt2,675,802
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl977.smt2,242,347
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl383.smt2,103,135
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl552.smt2,171,250
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn466.smt2,108,113
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn845.smt2,172,159
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn212.smt2,103,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn157.smt2,190,167
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn539.smt2,108,114
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn007.smt2,58,62
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl436.smt2,55,126
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl214.smt2,201,296
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn994.smt2,187,247
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn765.smt2,112,162
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1012.smt2,63,84
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl994.smt2,164,254
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn727.smt2,417,463
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn897.smt2,63,82
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn241.smt2,64,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl274.smt2,182,272
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn388.smt2,245,230
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1285.smt2,81,113
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn906.smt2,298,264
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1249.smt2,86,165
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn051.smt2,40,55
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn463.smt2,174,170
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl287.smt2,367,304
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl122.smt2,120,123
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl789.smt2,86,122
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl399.smt2,67,99
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl400.smt2,117,135
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl750.smt2,722,607
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl704.smt2,695,817
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl641.smt2,136,160
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1283.smt2,74,64
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1242.smt2,85,95
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl980.smt2,67,126
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl106.smt2,75,111
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl224.smt2,132,130
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd024.smt2,177,171
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl577.smt2,1766,2190
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl350.smt2,217,286
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn567.smt2,63,87
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1321.smt2,90,80
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1304.smt2,176,141
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn250.smt2,72,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn761.smt2,122,172
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl863.smt2,855,1126
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn610.smt2,153,154
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn069.smt2,44,49
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1234.smt2,126,124
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn140.smt2,122,138
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl444.smt2,51,70
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl453.smt2,57,71
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn797.smt2,128,148
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl364.smt2,63,95
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn364.smt2,56,83
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1213.smt2,53,85
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1218.smt2,99,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl761.smt2,710,783
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1021.smt2,156,134
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1194.smt2,112,141
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1197.smt2,103,111
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn898.smt2,94,129
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl325.smt2,87,89
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn224.smt2,80,85
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl468.smt2,110,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl817.smt2,1219,1311
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn812.smt2,198,201
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl502.smt2,266,224
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl447.smt2,393,371
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1158.smt2,86,80
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl220.smt2,37,56
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn792.smt2,142,205
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl469.smt2,293,237
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1186.smt2,103,100
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1229.smt2,90,119
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/dead_dnd035.smt2,1629,1822
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl079.smt2,543,629
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn372.smt2,60,84
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1299.smt2,66,94
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn928.smt2,90,126
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn801.smt2,99,105
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn058.smt2,94,124
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn182.smt2,122,150
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1003.smt2,145,107
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn146.smt2,65,98
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl1010.smt2,74,66
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn1276.smt2,92,108
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl637.smt2,1326,1871
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl936.smt2,123,229
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn981.smt2,165,149
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_brn710.smt2,454,357
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl200.smt2,95,77
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_brn1245.smt2,95,90
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/iso_icl521.smt2,111,135
/home/cxcfan/dev/testbench/smt/bm/QF_UF/QG-classification/qg5/gensys_icl858.smt2,910,1076
