case,equality,constant,z3,pz3,ratio
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_242.smt2,0.453533667,0.010442314,5000,4021,0.311
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_243.smt2,0.932109071,0.209647656,9882,1616,1.529
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_244.smt2,0.474123539,0.009999716,5058,4298,0.294
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_245.smt2,0.805787423,0.04588924,10375,1931,1.343
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_246.smt2,0.099610462,0.06816941,373,1843,0.051
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_247.smt2,0.567612688,0.002670787,2303,3422,0.168
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_248.smt2,0.117417919,0.020480269,764,2613,0.073
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_249.smt2,0.244852532,0.030938596,2887,4794,0.151
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_250.smt2,0.727323317,0.044476411,9161,2708,0.846
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_251.smt2,0.182526433,0.007758927,248598,600000,0.001
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_252.smt2,0.06622148,0.43477921,695,1872,0.093
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_253.smt2,0.531441291,0.146525647,1576,1339,0.294
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_254.smt2,0.287145242,0.181500403,3934,3458,0.284
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_255.smt2,0.751252087,0.157994077,1742,1351,0.322
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_256.smt2,0.583750696,0.000961142,1255,3034,0.103
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_257.smt2,0.705620479,0.021068521,7598,2197,0.865
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_258.smt2,0.063439065,0.228981841,834,1274,0.164
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_259.smt2,0.309404563,0.015539109,4323,6280,0.172
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_260.smt2,0.076238175,0.018258105,629,2392,0.066
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_261.smt2,0.287701725,0.000640051,1800,4350,0.103
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_262.smt2,0.810795771,0.222984893,11420,1458,1.958
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_263.smt2,0.488592098,0.170467743,1307,1475,0.222
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_264.smt2,0.991652755,0.000619006,3024,4308,0.175
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_265.smt2,0.582081247,0.143158134,1221,1360,0.224
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_266.smt2,0.124652198,0.001337214,517,560,0.231
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_267.smt2,0.26655537,0.016447778,4021,5271,0.191
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_268.smt2,0.230940456,0.097018059,3900,1239,0.787
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_269.smt2,0.530328325,0.039915785,5647,6301,0.224
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_270.smt2,0.89148581,0.015527426,6925,6557,0.264
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_271.smt2,0.922648859,0.041925121,7521,1821,1.033
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_272.smt2,0.727323317,0.172026796,1620,1358,0.298
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_273.smt2,0.030050083,0.000993226,170,1524,0.028
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_274.smt2,0.587646077,0.008695753,6943,5162,0.336
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_275.smt2,0.122982749,0.001610315,300,8528,0.009
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_276.smt2,0.134668893,0.011077548,408,7550,0.014
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_277.smt2,0.120200334,0.000528333,762,2689,0.071
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_278.smt2,0.968280467,0.00159359,3693,3931,0.235
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_279.smt2,0.940456316,0.029126736,12701,1932,1.644
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_280.smt2,0.700055648,0.002662186,1698,2817,0.151
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_281.smt2,0.402893712,0.028846978,6105,4985,0.306
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_282.smt2,0.207568169,0.008355333,31644,52827,0.15
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_283.smt2,0.301057318,0.056170907,2749,3178,0.216
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_284.smt2,0.223706177,0.091065882,3685,3757,0.245
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_285.smt2,0.844741235,0.003524136,7887,6827,0.289
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_286.smt2,0.594323873,0.032029156,9059,1147,1.974
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_287.smt2,0.707846411,0.001436981,2072,2527,0.205
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_288.smt2,0.168057874,0.013168467,9204,600000,0.001
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_289.smt2,0.571508069,0.024816402,6576,2789,0.589
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_290.smt2,0.208124652,0.36205034,4331,1984,0.546
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_291.smt2,0.640511964,0.002786154,1916,4572,0.105
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_292.smt2,0.923205342,0.03624823,10123,1959,1.292
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_293.smt2,0.533667223,0.002177804,2294,5450,0.105
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_294.smt2,0.280467446,0.010124585,8571,12852,0.167
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_295.smt2,0.421814135,0.071915243,5589,2638,0.53
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_296.smt2,0.539232053,0.001511291,1306,3254,0.1
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_297.smt2,0.929326656,0.007666921,8797,7701,0.286
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_298.smt2,0.272676683,0.004521788,24609,40510,0.152
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_299.smt2,0.675570395,0.008729871,8984,4911,0.457
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_300.smt2,0.782971619,0.000702831,2201,8091,0.068
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_301.smt2,0.501947691,0.049072776,3571,1002,0.891
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_302.smt2,0.342237062,0.105164348,4892,1696,0.721
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_303.smt2,0.298831386,0.284964823,5402,1890,0.715
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_304.smt2,0.99443517,0.362851248,2140,1692,0.316
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_305.smt2,0.263772955,0.001581506,3221,3955,0.204
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_306.smt2,0.495269894,0.005334913,4165,4272,0.244
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_307.smt2,0.627156372,0.012619899,4690,4545,0.258
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_308.smt2,0.713967724,0.009587349,7418,6086,0.305
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_309.smt2,0.362270451,0.22955446,4617,1758,0.657
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_310.smt2,0.466332777,0.153480891,6900,1168,1.477
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_311.smt2,0.249304396,0.184636026,3053,3354,0.228
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_312.smt2,0.606010017,0.001261102,1683,4153,0.101
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_313.smt2,0.611018364,0.064520644,29943,2813,2.661
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_314.smt2,0.310517529,0.002409955,2708,4052,0.167
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_315.smt2,0.053978854,0.439139199,595,836,0.178
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_316.smt2,0.774624374,0.193228369,1539,1446,0.266
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_317.smt2,0.090706733,0.294882443,937,2293,0.102
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_318.smt2,0.466332777,0.000804106,2006,6756,0.074
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_319.smt2,0.0294936,0.284554997,441,889,0.124
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_320.smt2,0.326655537,0.087157514,16534,3801,1.087
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_321.smt2,0.852531998,0.007628558,8702,8545,0.255
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_322.smt2,0.493043962,0.345665864,6715,1162,1.445
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_323.smt2,0.756816917,0.001710402,1254,4396,0.071
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_324.smt2,0.509738453,0.365252054,15498,1166,3.323
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_325.smt2,0.883695047,0.100847748,1795,1529,0.293
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_326.smt2,0.6360601,0.098517111,7512,1286,1.46
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_327.smt2,0.939899833,0.017779015,1531,1842,0.208
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_328.smt2,0.751252087,0.219182064,8540,1418,1.506
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_329.smt2,0.885364496,0.007276409,7411,7166,0.259
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_330.smt2,0.719532554,0.000709187,1100,2551,0.108
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_331.smt2,0.651085142,0.00748449,5859,5320,0.275
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_332.smt2,0.335559265,0.005109309,7477,8040,0.232
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_333.smt2,0.361157485,0.004990178,4263,7547,0.141
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_334.smt2,0.092932666,0.058912021,583,3258,0.045
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_335.smt2,0.939899833,0.080208303,9195,2077,1.107
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_336.smt2,0.712854758,0.457637047,8019,1282,1.564
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_337.smt2,0.725653868,0.002103525,1684,2657,0.158
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_338.smt2,0.343350028,0.000982787,1873,4346,0.108
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_339.smt2,0.033388982,0.000820261,88,1808,0.012
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_340.smt2,0.431274346,0.001046255,1992,4208,0.118
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_341.smt2,0.215915415,0.233223885,2964,1172,0.632
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_342.smt2,0.007234279,0.048211448,362,199,0.455
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_343.smt2,0.708402894,0.000769258,1443,1250,0.289
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_344.smt2,0.076238175,0.00232713,901,8727,0.026
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_345.smt2,0.249860879,0.047888108,4224,4778,0.221
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_346.smt2,0.532554257,0.043871176,7527,1902,0.989
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_347.smt2,0.743461324,0.018032731,10212,2181,1.171
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_348.smt2,0.379521425,0.133882747,4575,1511,0.757
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_349.smt2,0.385642738,0.088058244,4991,851,1.466
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_350.smt2,0.059543684,0.006768751,498,2048,0.061
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_351.smt2,0.264329438,0.028611896,4141,4350,0.238
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_352.smt2,0.399554814,0.00282477,4777,8352,0.143
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_353.smt2,0.036171397,0.000535848,433,2272,0.048
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_354.smt2,0.476349471,0.023080088,3757,3713,0.253
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_355.smt2,0.683917641,0.158259274,7906,1228,1.61
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_356.smt2,0.092932666,0.066795901,398,2601,0.038
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_357.smt2,0.031719533,0.348220687,406,734,0.138
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_358.smt2,0.397885364,0.002147743,1480,859,0.431
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_359.smt2,0.357262104,0.122369169,3823,2574,0.371
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_360.smt2,0.296048971,0.002472077,1689,3742,0.113
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_361.smt2,0.54590985,0.05701419,15134,4036,0.937
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_362.smt2,0.749026155,0.071237835,19621,2155,2.276
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_363.smt2,0.872008904,0.000627592,2703,5463,0.124
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_364.smt2,0.294379521,0.058285637,4166,3315,0.314
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_365.smt2,0.13967724,0.001026463,984,8010,0.031
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_366.smt2,0.434613244,0.031713241,6411,4742,0.338
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_367.smt2,0.30328325,0.005775627,43421,6785,1.6
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_368.smt2,0.539788536,0.00841836,7597,4123,0.461
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_369.smt2,0.229271007,0.002238882,2523,2572,0.245
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_370.smt2,0.170840289,0.00321069,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_371.smt2,0.789092933,0.001792439,2083,3710,0.14
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_372.smt2,0.585420145,0.004283089,6887,4688,0.367
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_373.smt2,0.668336116,0.264687211,9274,1310,1.77
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_374.smt2,0.412353923,0.01131177,4773,7845,0.152
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_375.smt2,0.994991653,0.003897376,9230,8998,0.256
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_376.smt2,0.235392321,0.137373277,715,516,0.346
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_377.smt2,0.550918197,0.180858182,5890,1368,1.076
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_378.smt2,0.727323317,0.000824172,1355,3947,0.086
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_379.smt2,0.01836394,0.001841769,160,732,0.055
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_380.smt2,0.202003339,0.003995201,63435,163965,0.097
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_381.smt2,0.161936561,0.002243325,996,7429,0.034
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_382.smt2,0.618809126,0.001324712,3879,4312,0.225
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_383.smt2,0.579855314,0.001038318,1973,2718,0.181
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_384.smt2,0.230383973,0.347092241,4065,1443,0.704
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_385.smt2,0.549805231,0.010069222,5302,4772,0.278
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_386.smt2,0.642737896,0.26343086,7389,1303,1.418
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_387.smt2,0.594323873,0.306892632,5626,1289,1.091
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_388.smt2,0.335002782,0.012258025,3150,5738,0.137
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_389.smt2,0.377851976,0.013873453,4481,6419,0.175
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_390.smt2,0.971062883,0.014004299,10567,8978,0.294
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_391.smt2,0.36950473,0.018916129,3172,5001,0.159
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_392.smt2,0.982192543,0.386320309,14081,1678,2.098
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_393.smt2,0.40066778,0.078578864,11431,3961,0.721
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_394.smt2,0.053422371,0.005565228,450,1819,0.062
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_395.smt2,0.124095715,0.010845969,612,39577,0.004
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_396.smt2,0.626599889,0.012552297,3261,4739,0.172
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_397.smt2,0.668892599,0.003837023,4713,4917,0.24
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_398.smt2,0.070673344,0.130959697,1128,2261,0.125
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_399.smt2,0.027267668,0.009960478,413,191,0.541
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_400.smt2,0.043962159,0.278759533,510,2102,0.061
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_401.smt2,0.547579299,0.002659319,1060,6923,0.038
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_402.smt2,0.019476906,0.051708766,360,788,0.114
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_403.smt2,0.310517529,0.00097895,3251,4440,0.183
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_404.smt2,0.484696717,0.050855314,5081,984,1.291
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_405.smt2,0.016138008,0.006837821,300,152,0.493
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_406.smt2,0.937117418,0.244822707,2531,1608,0.394
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_407.smt2,0.766277129,0.000505841,3961,7301,0.136
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_408.smt2,0.156371731,0.008754189,26900,600000,0.001
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_409.smt2,0.632721202,0.078338968,6868,3304,0.52
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_410.smt2,0.81803005,0.000870301,4073,6839,0.149
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_411.smt2,0.825820812,0.00095403,750,1364,0.137
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_412.smt2,0.77017251,0.002653633,3306,3344,0.247
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_413.smt2,0.24819143,0.08782325,2519,3620,0.174
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_414.smt2,0.603227602,0.000662726,3020,4043,0.187
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_415.smt2,0.533667223,0.005902522,4289,4461,0.24
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_416.smt2,0.055648303,0.004670971,471,1789,0.066
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_417.smt2,0.353366722,0.020280249,5069,4786,0.265
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_418.smt2,0.452977184,0.00623735,4408,3533,0.312
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_419.smt2,0.941569282,0.024414515,6802,1853,0.918
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_420.smt2,0.051196439,0.011632155,512,1759,0.073
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_421.smt2,0.388425153,0.028352218,4928,3588,0.343
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_422.smt2,0.752921536,0.008836385,4784,6410,0.187
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_423.smt2,0.215915415,0.002005418,1821,9185,0.05
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_424.smt2,0.904841402,0.059208524,8811,2026,1.087
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_425.smt2,0.382860323,0.046849113,4847,3519,0.344
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_426.smt2,0.701725097,0.005285596,6061,6364,0.238
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_427.smt2,0.056204786,0.025574027,397,4180,0.024
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_428.smt2,0.784084585,0.025348961,2020,2172,0.233
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_429.smt2,0.801892042,0.017593239,7555,2162,0.874
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_430.smt2,0.849749583,0.182127452,8503,1495,1.422
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_431.smt2,0.663327769,0.010151404,4406,5760,0.191
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_432.smt2,0.112966055,0.000854867,494,2529,0.049
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_433.smt2,0.45409015,0.000649724,1514,6217,0.061
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_434.smt2,0.984418475,0.108167747,10630,1681,1.581
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_435.smt2,0.252643294,0.034549648,2880,3654,0.197
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_436.smt2,0.674457429,0.000686483,2044,3731,0.137
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_437.smt2,0.800222593,0.000611084,2844,3303,0.215
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_438.smt2,0.692821369,0.367998546,10382,1307,1.986
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_439.smt2,0.973845298,0.005020879,7131,8032,0.222
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_440.smt2,0.508069004,0.003622674,5240,4128,0.317
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_441.smt2,0.305509182,0.054216878,16366,4515,0.906
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_442.smt2,0.149693934,0.007567209,2186,100235,0.005
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_443.smt2,0.567056205,0.003662706,6018,4776,0.315
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_444.smt2,0.570395103,0.005438355,6134,4511,0.34
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_445.smt2,0.305509182,0.023506806,3402,3105,0.274
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_446.smt2,0.969949917,0.471327654,10731,1653,1.623
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_447.smt2,0.967167501,0.176464508,2070,1650,0.314
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_448.smt2,0.703394546,0.16384487,1787,1345,0.332
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_449.smt2,0.647746244,0.315819919,26357,1558,4.229
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_450.smt2,0.455203116,0.281721246,4886,1245,0.981
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_451.smt2,0.800222593,0.112178877,11052,1418,1.949
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_452.smt2,0.253199777,0.167282043,4106,541,1.897
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_453.smt2,0.132999444,0.002932939,480,37919,0.003
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_454.smt2,0.988870339,0.003473397,7510,8341,0.225
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_455.smt2,0.966054535,0.114665596,11031,1655,1.666
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_456.smt2,0.130217028,0.000659857,1201,2520,0.119
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_457.smt2,0.086254869,0.067507077,645,2642,0.061
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_458.smt2,0.352810239,0.00104754,968,4969,0.049
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_459.smt2,0.141346689,0.021250935,1788,2026,0.221
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_460.smt2,0.449081803,0.010838011,7087,7886,0.225
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_461.smt2,0.444629939,0.002879538,5195,3575,0.363
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_462.smt2,0.238731219,0.000536443,3190,3072,0.26
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_463.smt2,0.601001669,0.338175276,6877,1097,1.567
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_464.smt2,0.64329438,0.135232917,9345,1340,1.743
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_465.smt2,0.966054535,0.00054995,3293,5291,0.156
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_466.smt2,0.156371731,0.020147737,3046,2463,0.309
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_467.smt2,0.711185309,0.004403764,4554,6104,0.187
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_468.smt2,0.774624374,0.001327355,2760,1575,0.438
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_469.smt2,0.785754035,0.242611545,10692,1375,1.944
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_470.smt2,0.052865888,0.253435511,523,813,0.161
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_471.smt2,0.725097385,0.001110292,1867,4351,0.107
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_472.smt2,0.59933222,0.027984979,4470,3374,0.331
